Lemma,Word_Type,Category,Primary_subcategory,Secondary_subcategory,Sg_all_split,Pl_all_split,Alt_split,False_Positives
loony,a,unconscious_bias,cognitive_perception,cognitive_perception,"['person with mental impairment(...)', 'person with psychiatric disabilities(...)', 'someone who lives on the edge(...)', 'person who acts out of control(...)', 'thrill-seeker(...)', 'unpredictable person(...)', 'reckless person(...)', 'person with confusing behavior(...)', 'fearless person(...)']",[],"['person with mental impairment(...)', 'person with psychiatric disabilities(...)', 'someone who lives on the edge(...)', 'person who acts out of control(...)', 'thrill-seeker(...)', 'unpredictable person(...)', 'reckless person(...)', 'person with confusing behavior(...)', 'fearless person(...)']",
loony bin,~s|s,unconscious_bias,cognitive_perception,cognitive_perception,"['psychiatric hospital unit', 'mental health unit', 'behavioral health unit', 'institution providing care to people with mental and psychiatric disabilities', 'psychiatric hospital wards', 'mental health units', 'behavioral health units', 'institutions providing care to people with mental ot psychiatric disabilities', 'noisy and confusing scene(...)', 'situation full of confusion(...)', 'place in uproar(...)']","['psychiatric hospital wards', 'mental health units', 'behavioral health units', 'institutions providing care to people with mental ot psychiatric disabilities']","['psychiatric hospital unit', 'mental health unit', 'behavioral health unit', 'institution providing care to people with mental and psychiatric disabilities', 'noisy and confusing scene(...)', 'situation full of confusion(...)', 'place in uproar(...)', 'psychiatric hospital wards', 'mental health units', 'behavioral health units', 'institutions providing care to people with mental ot psychiatric disabilities']",
mad,a,unconscious_bias,cognitive_perception,cognitive_perception,"['person with mental impairment(...)', 'person with psychiatric disabilities(...)', 'confusing(...)', 'unpredictable(...)', 'reckless(...)', 'without experiencing fear(...)', 'living on the edge(...)', 'thrill-seeking(...)', 'reckless(...)', 'out of control(...)']",[],"['person with mental impairment(...)', 'person with psychiatric disabilities(...)', 'confusing(...)', 'unpredictable(...)', 'reckless(...)', 'without experiencing fear(...)', 'living on the edge(...)', 'thrill-seeking(...)', 'reckless(...)', 'out of control(...)']",
mental case,a|s,unconscious_bias,cognitive_perception,cognitive_perception,"['person with mental impairment(...)', 'person with psychiatric disabilities(...)']","['people with mental impairment(...)', 'people with psychiatric disabilities(...)']","['person with mental impairment(...)', 'person with psychiatric disabilities(...)']",
mentally challenged,a|~v,unconscious_bias,cognitive_perception,cognitive_perception,"['disabled', 'with a disability', 'intellectual disability --- name the specific disability']",[],"['with a disability', 'intellectual disability --- name the specific disability', 'disabled']",
mentally deranged,~a,unconscious_bias,cognitive_perception,cognitive_perception,"['living with a mental health condition', 'living with a mental illness', 'person with a mental illness(...)', 'person with a psyciatric impairment(...)', ""someone who doesn't think clearly(...)"", 'person whose behavior is confusing(...)', 'someone who appears irrational(...)']",[],"['living with a mental health condition', 'living with a mental illness', 'person with a mental illness(...)', 'person with a psyciatric impairment(...)', ""someone who doesn't think clearly(...)"", 'person whose behavior is confusing(...)', 'someone who appears irrational(...)']",
mentally ill,a|a,unconscious_bias,cognitive_perception,cognitive_perception,"['living with a mental health condition', 'living with a mental illness', 'confused(...)', 'not thinking clearly(...)', 'behaving confusingly(...)']",[],"['living with a mental health condition', 'living with a mental illness', 'confused(...)', 'not thinking clearly(...)', 'behaving confusingly(...)']",
mild cognitive impairment,a|a|~s,unconscious_bias,cognitive_perception,cognitive_perception,"['cognitively disabled', 'intellectually disabled', 'cognitive disability --- name the specific disability', 'intellectual disability --- name the specific disability', '--- describe the attributes of the disability', 'cognitive disabilities --- name the specific disabilities', 'intellectual disabilities --- name the specific disabilities']","['cognitively disabled', 'intellectually disabled', 'cognitive disabilities --- name the specific disabilities', 'intellectual disabilities --- name the specific disabilities', '--- describe the attributes of the disability']","['--- describe the attributes of the disability', 'cognitive disability --- name the specific disability', 'intellectual disability --- name the specific disability', 'cognitively disabled', 'intellectually disabled', 'cognitive disabilities --- name the specific disabilities', 'intellectual disabilities --- name the specific disabilities', 'cognitively disabled', 'intellectually disabled']",
psychopathic,a,unconscious_bias,cognitive_perception,cognitive_perception,"['person with mental impairment(...)', 'person with psychiatric disabilities(...)', 'violent(...)', 'unemotional(...)', 'callous(...)', 'lacking empathy(...)', 'unable to feel remorse(...)', 'selfish(...)', 'self-centered(...)', 'toxic(...)', 'manipulative(...)', 'egotistical(...)', 'abusive(...)', 'confusing(...)', 'unpredictable(...)', 'scary(...)']",[],"['person with mental impairment(...)', 'person with psychiatric disabilities(...)', 'violent(...)', 'unemotional(...)', 'callous(...)', 'lacking empathy(...)', 'unable to feel remorse(...)', 'selfish(...)', 'self-centered(...)', 'toxic(...)', 'manipulative(...)', 'egotistical(...)', 'abusive(...)', 'confusing(...)', 'unpredictable(...)', 'scary(...)']",
That was crazy,~s|~|a,unconscious_bias,cognitive_perception,cognitive_perception,"['That was ... interesting', 'That (was, is) incredible(...)', 'That (was, is) extra(...)', 'That (was, is) intense(...)', 'That (was, is) surreal(...)']",[],"['That was ... interesting', 'That (was, is) incredible(...)', 'That (was, is) extra(...)', 'That (was, is) intense(...)', 'That (was, is) surreal(...)']",
That was insane,~s|~|a,unconscious_bias,cognitive_perception,cognitive_perception,"['That (is, was) incredible(...)', 'That (is, was) weird(...)', 'That (is, was) out of control(...)', 'That (is, was) unbelievable(...)', 'That (is, was) the ultimate adventure(...)']",[],"['That (is, was) incredible(...)', 'That (is, was) weird(...)', 'That (is, was) out of control(...)', 'That (is, was) unbelievable(...)', 'That (is, was) the ultimate adventure(...)']",
That's crazy,s|||a,unconscious_bias,cognitive_perception,cognitive_perception,"[""That's absurd(...)"", ""That's incredible(...)"", ""That's nonsense(...)"", 'Whaaat?!(...)', 'That defies...well, anything.', ""That's...something.""]",[],"[""That's absurd(...)"", ""That's incredible(...)"", ""That's nonsense(...)"", 'Whaaat?!(...)', 'That defies...well, anything.', ""That's...something.""]",
That's insane,s|||a,unconscious_bias,cognitive_perception,cognitive_perception,"[""That's preposterous(...)"", ""That's extra(...)"", ""That's bizarre(...)"", ""That's just scary(...)"", ""That's...not something I would do.""]",[],"[""That's preposterous(...)"", ""That's extra(...)"", ""That's bizarre(...)"", ""That's just scary(...)"", ""That's...not something I would do.""]",
unstable mood,~a|s,unconscious_bias,cognitive_perception,cognitive_perception,"['fluctuating mood', 'fluctuating temperament', 'fluctuating disposition', 'fluctuating moods', 'fluctuating temperaments', 'fluctuating dispositions']","['fluctuating moods', 'fluctuating temperaments', 'fluctuating dispositions']","['fluctuating mood', 'fluctuating temperament', 'fluctuating disposition', 'fluctuating moods', 'fluctuating temperaments', 'fluctuating dispositions']",
black day,a|s,unconscious_bias,color,color,"['blocked day', 'bad day', 'day marked by misfortune', 'day marked by tragedy', 'blocked days', 'bad days', 'days marked by misfortune', 'days marked by tragedy']","['blocked days', 'bad days', 'days marked by misfortune', 'days marked by tragedy']","['blocked day', 'bad day', 'day marked by misfortune', 'day marked by tragedy', 'blocked days', 'bad days', 'days marked by misfortune', 'days marked by tragedy']",
black hat,a|s,unconscious_bias,color,color,"['cyber criminal', 'unethical entity', 'player without ethics', 'cyber criminals', 'unethical entities', 'players without ethics', 'someone who acts with malicious intent(...)']","['cyber criminals', 'unethical entities', 'players without ethics', 'people who act with malicious intent(...)']","['cyber criminal', 'unethical entity', 'player without ethics', 'someone who acts with malicious intent(...)', 'cyber criminals', 'unethical entities', 'players without ethics']",
black mark,a|s,unconscious_bias,color,cultural,"['indication of failure', 'indication of censure', 'indications of failure', 'indications of censure', 'something someone has done that spoils their reputation(...)', 'something that makes a person lose face(...)']","['indications of failure', 'indications of censure', 'things people have done that spoil their reputations(...)', 'something that makes people lose face(...)']","['indication of failure', 'indication of censure', 'something someone has done that spoils their reputation(...)', 'something that makes a person lose face(...)', 'indications of failure', 'indications of censure']",
black sheep,a|s,unconscious_bias,color,cultural,"['miscreant', 'scapegoat', 'odd person out', 'embarrassment', 'miscreants', 'scapegoats', 'odd ones out', 'embarrassments', 'person excluded from society(...)', 'someone who spends their time doing nothing in particular(...)', 'person who breaks rules(...)', 'wild and reckless person(...)', 'person who does not behave as expected(...)', 'homeless person(...)']","['miscreants', 'scapegoats', 'odd ones out', 'embarrassments', 'people excluded from society(...)', 'people who spend their time doing nothing in particular(...)', 'people who break rules(...)', 'wild and reckless people(...)', 'people who do not behave as expected(...)', 'homeless people(...)']","['miscreant', 'scapegoat', 'odd person out', 'embarrassment', 'person excluded from society(...)', 'someone who spends their time doing nothing in particular(...)', 'person who breaks rules(...)', 'wild and reckless person(...)', 'person who does not behave as expected(...)', 'homeless person(...)', 'miscreants', 'scapegoats', 'odd ones out', 'embarrassments']",
black-hat,a,unconscious_bias,color,color,['unethical'],[],['unethical'],
blackball,v,unconscious_bias,color,cultural,"['give the cold shoulder', 'vote against', 'ban', 'exclude', 'veto', 'shun', 'neutralize', 'cancel', 'invalidate', 'void', 'not accept (...) into a group', 'not accept (...) into a place']",[],"['give the cold shoulder', 'vote against', 'ban', 'exclude', 'veto', 'shun', 'neutralize', 'cancel', 'invalidate', 'void', 'not accept (...) into a group', 'not accept (...) into a place']",
blacklist,v,unconscious_bias,color,cultural,"['block', 'deny', 'drop', 'exempt']",[],"['block', 'deny', 'drop', 'exempt']",
blacklisting,~v,unconscious_bias,color,cultural,"['blocklisting', 'denylisting', 'excluding', 'stoplisting']",[],"['blocklisting', 'denylisting', 'excluding', 'stoplisting']",
brown bag,a|s,unconscious_bias,color,color,"['lunch and learn', 'tech talk', 'lunch and learn get-together', 'tech talks']","['lunch and learn get-together', 'tech talks']","['lunch and learn', 'tech talk', 'lunch and learn get-together', 'tech talks']",
brown-bag meeting,a|s,unconscious_bias,color,color,"['lunch and learn', 'tech talk', 'lunch and learn get-together', 'tech talks']","['lunch and learn get-together', 'tech talks']","['lunch and learn', 'tech talk', 'lunch and learn get-together', 'tech talks']",
brown-bag session,a|s,unconscious_bias,color,color,"['lunch and learn', 'tech talk', 'lunch and learn get-together', 'tech talks']","['lunch and learn get-together', 'tech talks']","['lunch and learn', 'tech talk', 'lunch and learn get-together', 'tech talks']",
gray,a,unconscious_bias,color,color,"[""--- don't use for a state between good and bad""]","[""--- don't use for a state between good and bad""]","[""--- don't use for a state between good and bad""]",
gray day,a|s,unconscious_bias,color,color,"['restricted day', 'restricted days']",['restricted days'],"['restricted day', 'restricted days']",
gray hat,a|s,unconscious_bias,color,color,"['person who hacks to get the attention of those owning the system', 'people who hack to get the attention of those owning the system', 'person who acts not entirely ethical(...)', 'someone who acts somewhat unethical(...)']","['people who hack to get the attention of those owning the system', 'people who act not entirely unethical(...)', 'people who do not always act ethical(...)']","['person who hacks to get the attention of those owning the system', 'person who acts not entirely ethical(...)', 'someone who acts somewhat unethical(...)', 'people who hack to get the attention of those owning the system']",
gray-hat,a,unconscious_bias,color,color,"['not entirely ethical', 'somewhat unethical', 'not always ethical']",[],"['not entirely ethical', 'somewhat unethical', 'not always ethical']",
grey,a,unconscious_bias,color,color,"[""--- don't use for a state between good and bad""]","[""--- don't use for a state between good and bad""]","[""--- don't use for a state between good and bad""]",
grey hat,a|s,unconscious_bias,color,color,"['person who hacks to get the attention of those owning the system', 'people who hack to get the attention of those owning the system', 'person who acts not entirely ethical(...)', 'someone who acts somewhat unethical(...)']","['people who hack to get the attention of those owning the system', 'people who act not entirely unethical(...)', 'people who do not always act ethical(...)']","['person who hacks to get the attention of those owning the system', 'person who acts not entirely ethical(...)', 'someone who acts somewhat unethical(...)', 'people who hack to get the attention of those owning the system']",
grey-hat,a,unconscious_bias,color,color,"['not entirely ethical', 'somewhat unethical', 'not always ethical']",[],"['not entirely ethical', 'somewhat unethical', 'not always ethical']",
white,a,unconscious_bias,color,color,"['privileged', 'approved', 'good', 'Caucasian', 'non-Black', ""--- don't use to show goodness or quality""]","[""--- don't use to show goodness or quality""]","[""--- don't use to show goodness or quality"", 'privileged', 'approved', 'good', 'Caucasian', 'non-Black']",white paper | whitepaper | whitebox testing | whitespace
white-wash,v,unconscious_bias,color,color,"['cover up', 'gloss over', 'conceal', 'minimize', 'downplay']",[],"['cover up', 'gloss over', 'conceal', 'minimize', 'downplay']",
whitewash,s,unconscious_bias,color,color,"['cover-up', 'complete defeat', 'fig leaf', 'smoke screen']",[],"['cover-up', 'complete defeat', 'fig leaf', 'smoke screen']",
first name,~a|s,unconscious_bias,culture,culture,"['given name', 'given names']",['given names'],"['given name', 'given names']",
last name,~a|s,unconscious_bias,culture,culture,"['family name', 'surname', 'married name', 'birth name', 'family names', 'surnames', 'married names', 'birth names']","['family names', 'surnames', 'married names', 'birth names']","['family name', 'surname', 'married name', 'birth name', 'family names', 'surnames', 'married names', 'birth names']",
paddy wagon,~s|s,unconscious_bias,culture,culture,"['police car', 'police cars']",['police cars'],"['police car', 'police cars']",
rule of thumb,s||~s,unconscious_bias,culture,culture,"['rule based on experience', 'general rule', 'rules based on experience', 'general rules', 'an approximate method of doing something(...)', 'an approximate method of judging something(...)', 'guideline based on experience that tells you how far you can go without getting yourself into trouble(...)']","['rules based on experience', 'general rules', 'approximate methods of doing (judging ...) something', 'guidelines based on experience that tell you how far you can go without getting yourself into trouble(...)']","['rule based on experience', 'general rule', 'an approximate method of doing something(...)', 'an approximate method of judging something(...)', 'guideline based on experience that tells you how far you can go without getting yourself into trouble(...)', 'rules based on experience', 'general rules']",
sassy,a,unconscious_bias,culture,culture,"['stylish', 'chic', 'jaunty', 'lively', 'full of spirit', 'smart', 'cheeky', 'saucy', 'candid', 'straightforward']",[],"['stylish', 'chic', 'jaunty', 'lively', 'full of spirit', 'smart', 'cheeky', 'saucy', 'candid', 'straightforward']",
both genders,|~s,unconscious_bias,gender_identity,gender_identity,['all genders'],[],['all genders'],
boys and girls,~s||~s,unconscious_bias,gender_identity,gender_identity,"['children', 'kids', 'they']",[],"['children', 'kids', 'they']",
brother and sister,s||s,unconscious_bias,gender_identity,gender_identity,['siblings'],[],['siblings'],
female judge,~a|s,unconscious_bias,gender_identity,gender_identity,"['judge', 'they', 'judges']",['judges'],"['judge', 'they', 'judges']",
female physician,~a|s,unconscious_bias,gender_identity,gender_identity,"['physician', 'they', 'physicians']",['physicians'],"['physician', 'they', 'physicians']",
gals,~s,unconscious_bias,gender_identity,gender_identity,"['you', 'folks', 'people', 'everyone', 'friends']",[],"['you', 'folks', 'people', 'everyone', 'friends']",
guys and girls,~||~,unconscious_bias,gender_identity,gender_identity,"['all', 'dear guests', 'friends', 'everyone', 'folks', 'people', 'everybody']",[],"['all', 'dear guests', 'friends', 'everyone', 'folks', 'people', 'everybody']",
ladies and gentlemen,~||~,unconscious_bias,gender_identity,gender_identity,"['distinguished guests', 'everyone', 'folks', 'people', 'everybody']",[],"['distinguished guests', 'everyone', 'folks', 'people', 'everybody']",
lady's wear,|~|s,unconscious_bias,gender_identity,gender_identity,['feminine fashion'],[],['feminine fashion'],
male model,~a|s,unconscious_bias,gender_identity,gender_identity,"['model', 'they', 'models']",['models'],"['model', 'they', 'models']",
men's wear,~|~|s,unconscious_bias,gender_identity,gender_identity,['masculine fashion'],[],['masculine fashion'],
person who menstruates,s||~v,unconscious_bias,gender_identity,gender_identity,['individual with monthly bleeding(...)'],['individuals with monthly bleeding(...)'],['individual with monthly bleeding(...)'],
preferred gender identity,~a|~s|s,unconscious_bias,gender_identity,gender_identity,"['gender identity', 'gender identities']",['gender identities'],"['gender identity', 'gender identities']",
preferred pronoun,~a|s,unconscious_bias,gender_identity,gender_identity,"['pronoun', 'pronouns']",['pronouns'],"['pronoun', 'pronouns']",
real father,~a|s,unconscious_bias,gender_identity,gender_identity,"['biological parent', 'genetic father', 'birth father']",[],"['biological parent', 'genetic father', 'birth father']",
real mother,~a|s,unconscious_bias,gender_identity,gender_identity,"['biological parent', 'genetic mother', 'birth mother']",[],"['biological parent', 'genetic mother', 'birth mother']",
auditory issue,a|s,unconscious_bias,hearing,hearing,"['auditory processing disability', 'auditory sensory disability', 'auditory dyslexia', 'hearing loss', 'auditory neuropathy', 'auditory agnosia', 'auditory atrophy', 'auditory aphasia', 'sensory aphasia', '--- describe the condition or disability', 'auditory processing disabilities', 'auditory sensory disabilities', 'auditory dyslexia', 'hearing loss', 'auditory neuropathy', 'auditory agnosia', 'auditory atrophy', 'auditory aphasia', 'sensory aphasia']","['auditory processing disabilities', 'auditory sensory disabilities', 'auditory dyslexia', 'hearing loss', 'auditory neuropathy', 'auditory agnosia', 'auditory atrophy', 'auditory aphasia', 'sensory aphasia', '--- describe the condition or disability']","['--- describe the condition or disability', 'auditory processing disability', 'auditory sensory disability', 'auditory dyslexia', 'hearing loss', 'auditory neuropathy', 'auditory agnosia', 'auditory atrophy', 'auditory aphasia', 'sensory aphasia', 'auditory processing disabilities', 'auditory sensory disabilities', 'auditory dyslexia', 'hearing loss', 'auditory neuropathy', 'auditory agnosia', 'auditory atrophy', 'auditory aphasia', 'sensory aphasia']",
deaf,-a,unconscious_bias,hearing,hearing,['Deaf'],[],['Deaf'],
deaf and blind,a||a,unconscious_bias,hearing,hearing,['Deaf-Blind'],[],['Deaf-Blind'],
deaf to,a|,unconscious_bias,hearing,hearing,"['willfully ignorant', 'deliberately ignoring']",[],"['willfully ignorant', 'deliberately ignoring']",
deaf-blind,-a,unconscious_bias,hearing,hearing,['Deaf-Blind'],[],['Deaf-Blind'],
deaf-mute,a,unconscious_bias,hearing,hearing,"['Deaf', 'signing Deaf', 'non-speaking', 'ASL speaking', 'signing', 'non-speaking person with deafness(...)']",[],"['non-speaking', 'ASL speaking', 'signing', 'Deaf', 'signing Deaf', 'non-speaking person with deafness(...)']",
difficulty communicating,s|~v,unconscious_bias,hearing,hearing,"['communication disability', 'communicative disability', 'communication disability', 'communicative disability']","['communication disability', 'communicative disability']","['communication disability', 'communicative disability', 'communication disability', 'communicative disability']",
fall on deaf ears,v||~a|~s,unconscious_bias,hearing,hearing,"['be ignored', 'be discarded', 'go unconsidered', 'go unacknowledged', 'go unheeded']",[],"['be ignored', 'be discarded', 'go unconsidered', 'go unacknowledged', 'go unheeded']",
hearing-impaired,~a,unconscious_bias,hearing,hearing,"['signing Deaf', 'hard-of-hearing', 'ASL using', 'ASL speaking', 'non-speaking']",[],"['hard-of-hearing', 'ASL using', 'ASL speaking', 'non-speaking', 'signing Deaf']",
person who is deaf,s||~v|~a,unconscious_bias,hearing,hearing,['Deaf person'],"['Deaf people', 'the Deaf']","['Deaf person', 'Deaf people', 'the Deaf']",
person with deafness,s||s,unconscious_bias,hearing,hearing,['Deaf person'],"['Deaf people', 'the Deaf']","['Deaf person', 'Deaf people', 'the Deaf']",
person with deafness and blindness,s||s||s,unconscious_bias,hearing,hearing,['Deaf-Blind person'],"['Deaf-Blind person', 'Deaf-Blind people', 'the Deaf-Blind']","['Deaf-Blind person', 'Deaf-Blind person', 'Deaf-Blind people', 'the Deaf-Blind']",
stone deaf,s|a,unconscious_bias,hearing,hearing,"['Deaf', 'signing Deaf', 'non-speaking', 'ASL using', 'ASL speaking', 'person with deafness(...)']",[],"['non-speaking', 'ASL using', 'ASL speaking', 'Deaf', 'signing Deaf', 'person with deafness(...)']",
tone deaf,s|a,unconscious_bias,hearing,hearing,"['unable to perceive differences in musical pitch', 'unable to read the room', 'with little appreciation for music', 'not able to sing tunes accurately']",[],"['unable to perceive differences in musical pitch', 'unable to read the room', 'with little appreciation for music', 'not able to sing tunes accurately']",
turn a deaf ear,v||~a|~s,unconscious_bias,hearing,hearing,"['ignore', 'tune out', 'pay no mind', 'brush off', 'be unwilling to listen']",[],"['ignore', 'tune out', 'pay no mind', 'brush off', 'be unwilling to listen']",
turn a deaf ear to,v||~a|~s|,unconscious_bias,hearing,hearing,"['ignore', 'turn their back on', 'feign ignorance']",[],"['ignore', 'turn their back on', 'feign ignorance']",
with deafness,|s,unconscious_bias,hearing,hearing,"['Deaf', 'who is hard-of-hearing(...)']",[],"['Deaf', 'who is hard-of-hearing(...)']",
with hearing loss,|~|s,unconscious_bias,hearing,hearing,"['who is Deaf', 'who is hard of hearing(...)']",[],"['who is Deaf', 'who is hard of hearing(...)']",
ability to learn,s||v,unconscious_bias,learning,learning,"['understanding', 'learning', 'skill learning', 'proficiency']",[],"['understanding', 'learning', 'skill learning', 'proficiency']",
awful memory,~a|~s,unconscious_bias,learning,learning,"['finding it a challenge to remember', 'finds it a challenge to memorize']",[],"['finding it a challenge to remember', 'finds it a challenge to memorize']",
bad memory,~a|~s,unconscious_bias,learning,learning,"['finding it a challenge to remember', 'finds it a challenge to memorize']",[],"['finding it a challenge to remember', 'finds it a challenge to memorize']",
dyslexia,,unconscious_bias,learning,learning,"['reading difficulty', 'reading comprehension disorder', 'learning difference']",[],"['reading difficulty', 'reading comprehension disorder', 'learning difference']",
dyslexic,a,unconscious_bias,learning,learning,"['living with a reading difficulty', 'person with a learning difference(...)', 'someone whose brain processes written language differently(...)', 'person living with reading difficulties(...)']",[],"['living with a reading difficulty', 'person with a learning difference(...)', 'someone whose brain processes written language differently(...)', 'person living with reading difficulties(...)']",
language-based learning difficulty,a|~s|s,unconscious_bias,learning,learning,"['learning disabled', 'language-based learning disability', '--- name the specific disability or condition', 'language-based learning disabilities']","['learning disabled', 'language-based learning disabilities', '--- name the specific disability or condition']","['--- name the specific disability or condition', 'language-based learning disability', 'learning disabled', 'language-based learning disabilities', 'learning disabled']",
language-processing difficulty,a|s,unconscious_bias,learning,learning,"['language processing disability', 'auditory processing disability', 'language-based learning disability', '--- name the specific disability or condition', 'language processing disabilities', 'auditory processing disabilities', 'language-based learning disabilities']","['language processing disabilities', 'auditory processing disabilities', 'language-based learning disabilities', '--- name the specific disability or condition']","['--- name the specific disability or condition', 'language processing disability', 'auditory processing disability', 'language-based learning disability', 'language processing disabilities', 'auditory processing disabilities', 'language-based learning disabilities']",
learning ability,~s|s,unconscious_bias,learning,learning,"['proficiency to learn', 'learning proficiency', 'understanding', 'proficiency', 'proficient in ((subject))', 'skilled in ((subject))', 'proficiency to learn', 'learning proficiencies', 'understanding', 'proficiencies', 'proficient in ((subjects))', 'skilled in ((subjects))']","['proficiency to learn', 'learning proficiencies', 'understanding', 'proficiencies', 'proficient in ((subjects))', 'skilled in ((subjects))']","['proficiency to learn', 'learning proficiency', 'understanding', 'proficiency', 'proficient in ((subject))', 'skilled in ((subject))', 'proficiency to learn', 'learning proficiencies', 'understanding', 'proficiencies', 'proficient in ((subjects))', 'skilled in ((subjects))']",
learning difference,~s|s,unconscious_bias,learning,learning,"['learning disabled', 'learning disability', '--- name the specific disability or condition', 'learning disabilities']","['learning disabled', 'learning disabilities', '--- name the specific disability or condition']","['--- name the specific disability or condition', 'learning disability', 'learning disabled', 'learning disabilities', 'learning disabled']",
learning difficulty,~s|s,unconscious_bias,learning,learning,"['learning disabled', 'learning disability', '--- name the specific disability or condition', 'learning disabilities']","['learning disabled', 'learning disabilities', '--- name the specific disability or condition']","['--- name the specific disability or condition', 'learning disability', 'learning disabled', 'learning disabilities', 'learning disabled']",
learning disorder,~s|s,unconscious_bias,learning,learning,"['learning disabled', 'learning disability', '--- name the specific disability or condition', 'learning disabilities']","['learning disabled', 'learning disabilities', '--- name the specific disability or condition']","['--- name the specific disability or condition', 'learning disability', 'learning disabled', 'learning disabilities', 'learning disabled']",
learning impairment,~s|s,unconscious_bias,learning,learning,"['learning disabled', 'learning disability', '--- name the specific disability or condition', 'learning disabilities']","['learning disabled', 'learning disabilities', '--- name the specific disability or condition']","['--- name the specific disability or condition', 'learning disability', 'learning disabled', 'learning disabilities', 'learning disabled']",
learning issues,~s|~s,unconscious_bias,learning,learning,"['learning disabled', 'learning disability', '--- name the specific disability or condition', 'learning disabilities']","['learning disabled', 'learning disabilities', '--- name the specific disability or condition']","['--- name the specific disability or condition', 'learning disability', 'learning disabled', 'learning disabilities', 'learning disabled']",
learning problems,~s|~s,unconscious_bias,learning,learning,"['learning disabled', 'learning disability', '--- name the specific disability or condition', 'learning disabilities']","['learning disabled', 'learning disabilities', '--- name the specific disability or condition']","['--- name the specific disability or condition', 'learning disability', 'learning disabled', 'learning disabilities', 'learning disabled']",
poor memory,~a|~s,unconscious_bias,learning,learning,"['finding it a challenge to remember', 'finds it a challenge to memorize']",[],"['finding it a challenge to remember', 'finds it a challenge to memorize']",
reading disorder,~s|s,unconscious_bias,learning,learning,"['reading disability', 'learning disability', '--- name the specific disability', 'reading disabilities', 'learning disabilities']","['reading disabilities', 'learning disabilities', '--- name the specific disability']","['--- name the specific disability', 'reading disability', 'learning disability', 'reading disabilities', 'learning disabilities']",
slow learner,a|s,unconscious_bias,learning,learning,"['learning-disabled person', '--- name the specific disability', 'someone with a learning disability(...)']","['learning-disabled people', '--- name the specific disability', 'people with learning disabilities(...)']","['--- name the specific disability', 'learning-disabled person', 'someone with a learning disability(...)', 'learning-disabled people']",
slow-learning disability,a|s,unconscious_bias,learning,learning,"['learning-disabled person', 'learning disability', '--- name the specific disability', 'learning disabilities', 'someone with a learning disability(...)']","['learning-disabled people', 'learning disabilities', '--- name the specific disability', 'people with a learning disability(...)']","['--- name the specific disability', 'learning disability', 'learning-disabled person', 'someone with a learning disability(...)', 'learning disabilities', 'learning-disabled people']",
terrible memory,~a|~s,unconscious_bias,learning,learning,"['finding it a challenge to remember', 'finds it a challenge to memorize']",[],"['finding it a challenge to remember', 'finds it a challenge to memorize']",
trouble remembering,s|~v,unconscious_bias,learning,learning,"['finding it a challenge to remember', 'finds it a challenge to memorize']",[],"['finding it a challenge to remember', 'finds it a challenge to memorize']",
with dyslexia,|s,unconscious_bias,learning,learning,"['dyslexic ((person))', 'neurodivergent ((person))', 'who has dyslexia(...)', 'dyslexia(...)']","['dyslexic', 'neurodivergent', 'people who have dyslexia(...)']","['dyslexic ((person))', 'neurodivergent ((person))', 'who has dyslexia(...)', 'dyslexia(...)', 'dyslexic', 'neurodivergent']",
a fit,|~s,unconscious_bias,medical_state,medical_state,"['an epileptic seizure', 'an epileptic episode', 'an outburst(...)', 'a melt-down(...)', 'a tantrum(...)']",[],"['an epileptic seizure', 'an epileptic episode', 'an outburst(...)', 'a melt-down(...)', 'a tantrum(...)']",fit like a glove | good fit
abuse,s,unconscious_bias,medical_state,medical_state,"['use --- for illicit drugs', 'misuse --- for prescription medications']",[],"['use --- for illicit drugs', 'misuse --- for prescription medications']",
abusive relationship,a|s,unconscious_bias,medical_state,medical_state,['relationship with a person who is abusive'],[],['relationship with a person who is abusive'],
addicted baby,~a|s,unconscious_bias,medical_state,medical_state,"['baby born to a parent who used drugs while pregnant(...)', 'infant with signs of withdrawal from prenatal drug exposure(...)', 'newborn exposed to substances(...)', 'baby with neonatal abstinence syndrome(...)']",[],"['baby born to a parent who used drugs while pregnant(...)', 'infant with signs of withdrawal from prenatal drug exposure(...)', 'newborn exposed to substances(...)', 'baby with neonatal abstinence syndrome(...)']",
addiction,s,unconscious_bias,medical_state,medical_state,"['substance use disorder', 'substance use disorder (SUD)']",[],"['substance use disorder', 'substance use disorder (SUD)']",opioid addiction
barren,a,unconscious_bias,medical_state,medical_state,"['with lowered fertility', 'with reduced reproductive fertility', 'infertility']",['infertility'],"['infertility', 'with lowered fertility', 'with reduced reproductive fertility']",
belong on the short-bus,v|||a,unconscious_bias,medical_state,medical_state,"['dense(...)', 'ignorant(...)', 'lacking understanding(...)', 'reckless(...)', 'uninformed(...)', 'silly(...)']",[],"['dense(...)', 'ignorant(...)', 'lacking understanding(...)', 'reckless(...)', 'uninformed(...)', 'silly(...)']",
brain damage,~s|s,unconscious_bias,medical_state,medical_state,"['neurotrauma', 'severe brain trauma', 'head injury', 'traumatic brain injury', 'neurotraumas', 'severe brain traumas', 'head injuries', 'traumatic brain injuries']","['neurotraumas', 'severe brain traumas', 'head injuries', 'traumatic brain injuries']","['neurotrauma', 'severe brain trauma', 'head injury', 'traumatic brain injury', 'neurotraumas', 'severe brain traumas', 'head injuries', 'traumatic brain injuries']",
