Lemma,Word_Type,Category,Primary_subcategory,Sg_all_split,Pl_all_split,Alt_split
angriffslustig,a,unconscious_bias,agentic,"['offenherzig', 'geradlinig', 'diskussionsfreudig', 'austestend', 'hinterfragend', 'verletzend', 'offen im Äußern von Besorgnis(...)', 'interessiert, Standpunkte im Team auszuloten,(...)', 'bereit, etablierte Meinungen (Methoden, ...) zu hinterfragen,']",[''],"['offenherzig', 'geradlinig', 'diskussionsfreudig', 'austestend', 'hinterfragend', 'verletzend', 'offen im Äußern von Besorgnis(...)', 'interessiert, Standpunkte im Team auszuloten,(...)', 'bereit, etablierte Meinungen (Methoden, ...) zu hinterfragen,']"
anspruchsvoll,a,unconscious_bias,agentic,"['sorgfältig', 'präzise', 'komplex', 'durch neue Problemstellungen motiviert(...)', 'mit Blick für das Wesentliche(...)', 'hinterfragt Zahlen (Fakten, Informationen, ...), bevor sie ihnen vertraut']",[''],"['sorgfältig', 'präzise', 'komplex', 'durch neue Problemstellungen motiviert(...)', 'mit Blick für das Wesentliche(...)', 'hinterfragt Zahlen (Fakten, Informationen, ...), bevor sie ihnen vertraut']"
antreiben,v,unconscious_bias,agentic,"['anleiten', 'anregen', 'motivieren', 'unterstützen', 'die Initiative (für ...) ergreifen', 'sich engagieren (für)(...)']",[''],"['anleiten', 'anregen', 'motivieren', 'unterstützen', 'die Initiative (für ...) ergreifen', 'sich engagieren (für)(...)']"
asozial,a,unconscious_bias,classism,"['ungerecht', 'unverhältnismäßig', 'fies', 'unredlich', 'gemein', '\n unsolidarisch', 'arm', 'finanziell schwach']",[''],"['ungerecht', 'unverhältnismäßig', 'fies', 'unredlich', 'gemein', '\n unsolidarisch', 'arm', 'finanziell schwach']"
athletisch,a,unconscious_bias,agentic,"['diszipliniert', 'geduldig', 'energiegeladen', 'fokussiert']",[''],"['diszipliniert', 'geduldig', 'energiegeladen', 'fokussiert']"
aufstiegsorientiert,a,unconscious_bias,agentic,"['eifrig', 'strebsam', 'fleißig', 'engagiert', 'entwicklungsmotiviert', 'unternehmerisch', 'bereit, größere Verantwortung zu übernehmen(...)', 'interessiert an persönlichem Wachstum(...)', 'engagiert im Hinarbeiten auf (gemeinsame, gesetzte, ...) Ziele', 'mit neu gewonnenem Wissen und Erfahrung weiterkommen wollen(...)']",[''],"['eifrig', 'strebsam', 'fleißig', 'engagiert', 'entwicklungsmotiviert', 'unternehmerisch', 'bereit, größere Verantwortung zu übernehmen(...)', 'interessiert an persönlichem Wachstum(...)', 'engagiert im Hinarbeiten auf (gemeinsame, gesetzte, ...) Ziele', 'mit neu gewonnenem Wissen und Erfahrung weiterkommen wollen(...)']"
aufstrebend,a,unconscious_bias,agentic,"['eifrig', 'strebsam', 'fleißig', 'engagiert', 'entwicklungsmotiviert', 'unternehmerisch', 'bereit, größere Verantwortung zu übernehmen(...)', 'interessiert an persönlichem Wachstum(...)', 'engagiert im Hinarbeiten auf (gemeinsame, gesetzte, ...) Ziele', 'mit neu gewonnenem Wissen und Erfahrung weiterkommen wollen(...)']",[''],"['eifrig', 'strebsam', 'fleißig', 'engagiert', 'entwicklungsmotiviert', 'unternehmerisch', 'bereit, größere Verantwortung zu übernehmen(...)', 'interessiert an persönlichem Wachstum(...)', 'engagiert im Hinarbeiten auf (gemeinsame, gesetzte, ...) Ziele', 'mit neu gewonnenem Wissen und Erfahrung weiterkommen wollen(...)']"
augenöffnend,a,unconscious_bias,vision,"['aufschlussreich', 'reich an Aha-Momenten', 'erschütternd', 'aufrüttend']",[''],"['aufschlussreich', 'reich an Aha-Momenten', 'erschütternd', 'aufrüttend']"
ausfechten,v,unconscious_bias,agentic,"['argumentieren', 'diskutieren', 'austauschen', 'Perspektiven diskutieren(...)', 'Gedanken austauschen(...)', 'argumentieren und Erfahrung/Wissen einbringen(...)']",[''],"['argumentieren', 'diskutieren', 'austauschen', 'Perspektiven diskutieren(...)', 'Gedanken austauschen(...)', 'argumentieren und Erfahrung/Wissen einbringen(...)']"
ausfällig,a,unconscious_bias,agentic,"['argumentationsfreudig', 'diskussionsbereit', 'hinterfragen(...)', 'ins Detail gehen(...)', 'offen im Äußern von Besorgnis(...)']",[''],"['argumentationsfreudig', 'diskussionsbereit', 'hinterfragen(...)', 'ins Detail gehen(...)', 'offen im Äußern von Besorgnis(...)']"
ausmerzen,v,unconscious_bias,racist_source,['beseitigen'],[''],['beseitigen']
ausschlaggebend,a,unconscious_bias,agentic,"['wesentlich', 'wichtig', 'das Zünglein an der Waage(...)']",[''],"['wesentlich', 'wichtig', 'das Zünglein an der Waage(...)']"
autonom,a,unconscious_bias,agentic,"['verantwortungsbereit', 'gern, die eigene Kompetenz einsetzen(...)', 'auf Aufgaben fokussiert(...)', 'bereit, Verantwortung zu tragen,(...)']",[''],"['verantwortungsbereit', 'gern, die eigene Kompetenz einsetzen(...)', 'auf Aufgaben fokussiert(...)', 'bereit, Verantwortung zu tragen,(...)']"
autoritär,a,unconscious_bias,agentic,"['kompetent', 'erfahren', 'pragmatisch', 'verantwortlich', 'offen in Hinblick auf Erwartungen(...)', 'bereit, Grenzen aufzuzeigen,(...)']",[''],"['kompetent', 'erfahren', 'pragmatisch', 'verantwortlich', 'offen in Hinblick auf Erwartungen(...)', 'bereit, Grenzen aufzuzeigen,(...)']"
barbarisch,a,unconscious_bias,racist_source,"['brutal', 'unmenschlich', 'menschenfeindlich', 'gewaltig', 'überwältigend', '-']",['-'],"['-', 'brutal', 'unmenschlich', 'menschenfeindlich', 'gewaltig', 'überwältigend']"
beeinträchtigt,a,unconscious_bias,ability,"['als behindert eingestuft', 'in der Teilhabe durch Barrieren behindert', 'als schwerbehindert eingestuft --- Deutschland', 'als invalid eingestuft --- Schweiz', '--- nicht für Menschen mit Behinderungen']",['--- nicht für Menschen mit Behinderungen'],"['--- nicht für Menschen mit Behinderungen', 'als behindert eingestuft', 'in der Teilhabe durch Barrieren behindert', 'als schwerbehindert eingestuft --- Deutschland', 'als invalid eingestuft --- Schweiz']"
begierig,a,unconscious_bias,agentic,"['neugierig', 'erwartungsvoll', 'gespannt', 'mitgerissen', 'leidenschaftlich', 'von persönlichen Motiven geleitet']",[''],"['neugierig', 'erwartungsvoll', 'gespannt', 'mitgerissen', 'leidenschaftlich', 'von persönlichen Motiven geleitet']"
begriffsstutzig,a,unconscious_bias,cognitive_ability,"['-', 'Person, der es schwer fällt, komplexe Informationen zu verstehen(...)', 'Mensch, dem es schwer fällt, eine Situation zu verallgemeinern(...)', 'gedankenlos(...)', 'unbedarft(...)', 'schade(...)', 'ärgerlich(...)']",['-'],"['-', 'Person, der es schwer fällt, komplexe Informationen zu verstehen(...)', 'Mensch, dem es schwer fällt, eine Situation zu verallgemeinern(...)', 'gedankenlos(...)', 'unbedarft(...)', 'schade(...)', 'ärgerlich(...)']"
beharren,v,unconscious_bias,agentic,"['argumentieren', 'diskutieren', 'nicht lockerlassen', 'geduldig sein', 'sich nicht abbringen lassen(...)', 'das Team auf ein gemeinsames Ziel einstimmen(...)', 'auf Umsetzung hinwirken(...)', 'Wissen und Erfahrung ins Gespräch einbringen(...)', 'für (...) sprechen']",[''],"['argumentieren', 'diskutieren', 'nicht lockerlassen', 'geduldig sein', 'sich nicht abbringen lassen(...)', 'das Team auf ein gemeinsames Ziel einstimmen(...)', 'auf Umsetzung hinwirken(...)', 'Wissen und Erfahrung ins Gespräch einbringen(...)', 'für (...) sprechen']"
beharrlich,a,unconscious_bias,agentic,"['geduldig', 'fokussiert', 'stetig', 'ruhig und besonnen', 'umsetzungsfreudig']",[''],"['geduldig', 'fokussiert', 'stetig', 'ruhig und besonnen', 'umsetzungsfreudig']"
behaupten,v,unconscious_bias,agentic,"['sagen', 'darlegen', 'feststellen', 'zur Diskussion stellen', 'eine Meinung vertreten(...)', 'die eigene Perspektive kommunizieren(...)', 'Erfahrungen teilen(...)', 'auf die eigenen Kompetenzen vertrauen(...)']",[''],"['sagen', 'darlegen', 'feststellen', 'zur Diskussion stellen', 'eine Meinung vertreten(...)', 'die eigene Perspektive kommunizieren(...)', 'Erfahrungen teilen(...)', 'auf die eigenen Kompetenzen vertrauen(...)']"
beherrschen,v,unconscious_bias,agentic,"['lenken', 'anleiten', 'steuern', 'im Griff haben(...)', 'den Überblick wahren(...)', 'Kompetenz zeigen(...)', 'Themen aufzeigen(...)', 'offene Punkte aufzeigen(...)', 'gemeinsame Richtung aufzeigen(...)', 'mitnehmen(...)', 'das Team mitnehmen(...)', 'Meilensteine kommunizieren(...)', 'Erwartungen kommunizieren(...)']",[''],"['lenken', 'anleiten', 'steuern', 'im Griff haben(...)', 'den Überblick wahren(...)', 'Kompetenz zeigen(...)', 'Themen aufzeigen(...)', 'offene Punkte aufzeigen(...)', 'gemeinsame Richtung aufzeigen(...)', 'mitnehmen(...)', 'das Team mitnehmen(...)', 'Meilensteine kommunizieren(...)', 'Erwartungen kommunizieren(...)']"
beherrschend,a,unconscious_bias,agentic,"['typisch', 'den Ausschlag gebend', 'relevant', 'bedeutsam']",[''],"['typisch', 'den Ausschlag gebend', 'relevant', 'bedeutsam']"
behindert,a,unconscious_bias,ability,['mit Behinderung'],[''],['mit Behinderung']
behindertengerecht,a,unconscious_bias,ability,"['barrierefrei', 'für alle zugänglich']",[''],"['barrierefrei', 'für alle zugänglich']"
behämmert,=a,unconscious_bias,cognitive_ability,"['-', 'Person, der es schwer fällt, komplexe Informationen zu verstehen(...)', 'Mensch, dem es schwer fällt, eine Situation zu verallgemeinern(...)', 'gedankenlos(...)', 'unbedarft(...)', 'schade(...)', 'ärgerlich(...)']",['-'],"['-', 'Person, der es schwer fällt, komplexe Informationen zu verstehen(...)', 'Mensch, dem es schwer fällt, eine Situation zu verallgemeinern(...)', 'gedankenlos(...)', 'unbedarft(...)', 'schade(...)', 'ärgerlich(...)']"
belastbar,a,unconscious_bias,agentic,"['stabil', 'ruhig und besonnen', 'resilient', 'mit langem Atem', '--- nicht für Personen verwenden', 'einen langen Atem haben(...)', 'Energieressourcen haben(...)', 'gute Bewältigungsmechanismen haben(...)', 'mit seinen Ressourcen Haus halten(...)', 'die eigenen Grenzen kennen(...)']",['--- nicht für Personen verwenden'],"['--- nicht für Personen verwenden', 'stabil', 'ruhig und besonnen', 'resilient', 'mit langem Atem', 'einen langen Atem haben(...)', 'Energieressourcen haben(...)', 'gute Bewältigungsmechanismen haben(...)', 'mit seinen Ressourcen Haus halten(...)', 'die eigenen Grenzen kennen(...)']"
bescheuert,=a,unconscious_bias,cognitive_ability,"['-', 'Person, der es schwer fällt, komplexe Informationen zu verstehen(...)', 'Mensch, dem es schwer fällt, eine Situation zu verallgemeinern(...)', 'gedankenlos(...)', 'unbedarft(...)', 'schade(...)', 'ärgerlich(...)']",['-'],"['-', 'Person, der es schwer fällt, komplexe Informationen zu verstehen(...)', 'Mensch, dem es schwer fällt, eine Situation zu verallgemeinern(...)', 'gedankenlos(...)', 'unbedarft(...)', 'schade(...)', 'ärgerlich(...)']"
bestimmend,a,unconscious_bias,agentic,"['zentral', 'formend', 'gestaltend', 'lenkend']",[''],"['zentral', 'formend', 'gestaltend', 'lenkend']"
bestimmt,a,unconscious_bias,agentic,"['klar', 'greifbar', 'handfest', 'unmissverständlich']",[''],"['klar', 'greifbar', 'handfest', 'unmissverständlich']"
beweisen,v,unconscious_bias,agentic,"['aufzeigen', 'nachvollziehbar darlegen']",[''],"['aufzeigen', 'nachvollziehbar darlegen']"
blöd,a,unconscious_bias,cognitive_ability,"['-', 'Person, der es schwer fällt, komplexe Informationen zu verstehen(...)', 'Mensch, dem es schwer fällt, eine Situation zu verallgemeinern(...)', 'gedankenlos(...)', 'unbedarft(...)', 'schade(...)', 'ärgerlich(...)']",['-'],"['-', 'Person, der es schwer fällt, komplexe Informationen zu verstehen(...)', 'Mensch, dem es schwer fällt, eine Situation zu verallgemeinern(...)', 'gedankenlos(...)', 'unbedarft(...)', 'schade(...)', 'ärgerlich(...)']"
blödsinnig,a,unconscious_bias,cognitive_ability,"['-', 'Person, der es schwer fällt, komplexe Informationen zu verstehen(...)', 'Mensch, dem es schwer fällt, eine Situation zu verallgemeinern(...)', 'gedankenlos(...)', 'unbedarft(...)', 'schade(...)', 'ärgerlich(...)']",['-'],"['-', 'Person, der es schwer fällt, komplexe Informationen zu verstehen(...)', 'Mensch, dem es schwer fällt, eine Situation zu verallgemeinern(...)', 'gedankenlos(...)', 'unbedarft(...)', 'schade(...)', 'ärgerlich(...)']"
braun,a,unconscious_bias,color,['of Color'],[''],['of Color']
brüsten,v,unconscious_bias,agentic,"['sich identifizieren', 'sich identifizieren mit', 'sich freuen', 'sich freuen über', 'für getane Arbeit einstehen(...)', 'den eigenen Beitrag vertreten(...)', 'kommunizieren --- Ergebnisse(...)']",[''],"['sich identifizieren', 'sich identifizieren mit', 'sich freuen', 'sich freuen über', 'für getane Arbeit einstehen(...)', 'den eigenen Beitrag vertreten(...)', 'kommunizieren --- Ergebnisse(...)']"
bucklig,s,unconscious_bias,medical_state,"['eine Wölbung im Rücken habend', 'mit Wirbelsäulenkrümmung']",[''],"['eine Wölbung im Rücken habend', 'mit Wirbelsäulenkrümmung']"
couragiert,a,unconscious_bias,agentic,"['experimentierfreudig', 'offen für neue Entdeckungen(...)', 'bereit, Dinge auszuprobieren(...)', 'mit Spaß an Neuem(...)']",[''],"['experimentierfreudig', 'offen für neue Entdeckungen(...)', 'bereit, Dinge auszuprobieren(...)', 'mit Spaß an Neuem(...)']"
debil,a,unconscious_bias,cognitive_ability,"['-', 'Mensch mit Lernschwierigkeiten(...)', 'Menschen mit intellektuellen Behinderungen(...)']",['-'],"['-', 'Mensch mit Lernschwierigkeiten(...)', 'Menschen mit intellektuellen Behinderungen(...)']"
deppert,a,unconscious_bias,cognitive_ability,"['-', 'Person, der es schwer fällt, komplexe Informationen zu verstehen(...)', 'Mensch, dem es schwer fällt, eine Situation zu verallgemeinern(...)', 'gedankenlos(...)', 'unbedarft(...)', 'schade(...)', 'ärgerlich(...)']",['-'],"['-', 'Person, der es schwer fällt, komplexe Informationen zu verstehen(...)', 'Mensch, dem es schwer fällt, eine Situation zu verallgemeinern(...)', 'gedankenlos(...)', 'unbedarft(...)', 'schade(...)', 'ärgerlich(...)']"
deutlich,a,unconscious_bias,agentic,"['klar', 'offen', 'transparent']",[''],"['klar', 'offen', 'transparent']"
deutschtürkisch,a,unconscious_bias,migration,['türkeideutsch'],[''],['türkeideutsch']
dienstleistungsorientiert,a,unconscious_bias,agentic,"['serviceorientiert', 'einfühlsam im Umgang mit Kundschaft(...)', 'stolz, Kundschaft zu deren Zufriedenheit zu betreuen(...)', 'engagiert, Erwartungen der Kundschaft zu erfüllen(...)']",[''],"['serviceorientiert', 'einfühlsam im Umgang mit Kundschaft(...)', 'stolz, Kundschaft zu deren Zufriedenheit zu betreuen(...)', 'engagiert, Erwartungen der Kundschaft zu erfüllen(...)']"
direkt,a,unconscious_bias,agentic,"['klar', 'geradeheraus', 'offenherzig', 'geradlinig', 'aufrichtig', 'authentisch', 'ehrlich', 'argumentationsfreudig', 'diskussionsbereit', 'von Mensch zu Mensch(...)', 'nicht hinterm Berg halten(...)', 'das Herz auf der Zunge tragen(...)', 'offene Worte schätzen(...)', 'offen im Äußern von Besorgnis(...)']",[''],"['klar', 'geradeheraus', 'offenherzig', 'geradlinig', 'aufrichtig', 'authentisch', 'ehrlich', 'argumentationsfreudig', 'diskussionsbereit', 'von Mensch zu Mensch(...)', 'nicht hinterm Berg halten(...)', 'das Herz auf der Zunge tragen(...)', 'offene Worte schätzen(...)', 'offen im Äußern von Besorgnis(...)']"
dominant,a,unconscious_bias,agentic,"['geradlinig', 'nachdrücklich', 'engagiert', 'auf die eigene Kompetenz vertrauend(...)']",[''],"['geradlinig', 'nachdrücklich', 'engagiert', 'auf die eigene Kompetenz vertrauend(...)']"
doof,a,unconscious_bias,cognitive_ability,"['-', 'Person, der es schwer fällt, komplexe Informationen zu verstehen(...)', 'Mensch, dem es schwer fällt, eine Situation zu verallgemeinern(...)', 'gedankenlos(...)', 'unbedarft(...)', 'schade(...)', 'ärgerlich(...)']",['-'],"['-', 'Person, der es schwer fällt, komplexe Informationen zu verstehen(...)', 'Mensch, dem es schwer fällt, eine Situation zu verallgemeinern(...)', 'gedankenlos(...)', 'unbedarft(...)', 'schade(...)', 'ärgerlich(...)']"
draufgängerisch,a,unconscious_bias,agentic,"['experimentierfreudig', 'auf die eigenen Kompetenzen vertrauend(...)', 'interessiert an Neuem(...)', 'bereit, Ideen auszuprobieren(...)']",[''],"['experimentierfreudig', 'auf die eigenen Kompetenzen vertrauend(...)', 'interessiert an Neuem(...)', 'bereit, Ideen auszuprobieren(...)']"
dumm,a,unconscious_bias,cognitive_ability,"['Person, der es schwer fällt, komplexe Informationen zu verstehen(...)', 'Mensch, dem es schwer fällt, eine Situation zu verallgemeinern(...)', 'gedankenlos(...)', 'unbedarft(...)', 'töricht(...)', 'schwindlig(...)', 'ärgerlich(...)']",[''],"['Person, der es schwer fällt, komplexe Informationen zu verstehen(...)', 'Mensch, dem es schwer fällt, eine Situation zu verallgemeinern(...)', 'gedankenlos(...)', 'unbedarft(...)', 'töricht(...)', 'schwindlig(...)', 'ärgerlich(...)']"
dunkelhäutig,a,unconscious_bias,color,"['of color', 'Person of Color', 'BIPoC', 'PoC', '-']",['-'],"['-', 'of color', 'Person of Color', 'BIPoC', 'PoC']"
durchsetzen,v,unconscious_bias,agentic,"['erwirken', 'umsetzen', 'zum Abschluss bringen']",[''],"['erwirken', 'umsetzen', 'zum Abschluss bringen']"
durchsetzungsfähig,a,unconscious_bias,agentic,"['umsetzungsfreudig', 'fokussiert', 'effizient', 'regsam', 'organisiert und energiegeladen', 'voller Freude am Vertreten eines Standpunkts(...)', 'fähig, wirkungsvoll zu kommunizieren(...)', 'Stakeholder mitreißend(...)']",[''],"['umsetzungsfreudig', 'fokussiert', 'effizient', 'regsam', 'organisiert und energiegeladen', 'voller Freude am Vertreten eines Standpunkts(...)', 'fähig, wirkungsvoll zu kommunizieren(...)', 'Stakeholder mitreißend(...)']"
durchsetzungsstark,a,unconscious_bias,agentic,"['umsetzungsfreudig', 'fokussiert', 'effizient', 'regsam', 'organisiert und energiegeladen', 'voller Freude am Vertreten eines Standpunkts(...)', 'fähig, wirkungsvoll zu kommunizieren(...)', 'Stakeholder mitreißend(...)']",[''],"['umsetzungsfreudig', 'fokussiert', 'effizient', 'regsam', 'organisiert und energiegeladen', 'voller Freude am Vertreten eines Standpunkts(...)', 'fähig, wirkungsvoll zu kommunizieren(...)', 'Stakeholder mitreißend(...)']"
dümmlich,a,unconscious_bias,cognitive_ability,"['-', 'Person, der es schwer fällt, komplexe Informationen zu verstehen(...)', 'Mensch, dem es schwer fällt, eine Situation zu verallgemeinern(...)', 'gedankenlos(...)', 'unbedarft(...)', 'schade(...)', 'ärgerlich(...)']",['-'],"['-', 'Person, der es schwer fällt, komplexe Informationen zu verstehen(...)', 'Mensch, dem es schwer fällt, eine Situation zu verallgemeinern(...)', 'gedankenlos(...)', 'unbedarft(...)', 'schade(...)', 'ärgerlich(...)']"
ehrgeizig,a,unconscious_bias,agentic,"['eifrig', 'strebsam', 'fleißig', 'engagiert', 'entwicklungsmotiviert', 'unternehmerisch', 'bereit, größere Verantwortung zu übernehmen', 'interessiert an persönlichem Wachstum', 'engagiert im Hinarbeiten auf (gemeinsame, gesetzte) Ziele(...)', 'mit neu gewonnenem Wissen und Erfahrung weiterkommen wollen(...)']",[''],"['eifrig', 'strebsam', 'fleißig', 'engagiert', 'entwicklungsmotiviert', 'unternehmerisch', 'bereit, größere Verantwortung zu übernehmen', 'interessiert an persönlichem Wachstum', 'engagiert im Hinarbeiten auf (gemeinsame, gesetzte) Ziele(...)', 'mit neu gewonnenem Wissen und Erfahrung weiterkommen wollen(...)']"
eigensinnig,a,unconscious_bias,agentic,"['gestaltungsmotiviert', 'offen', 'geradlinig', 'bereit, verschiedene Perspektiven auszuloten', 'der eigenen Bedürfnisse bewusst', 'bereit, Bedenken zu teilen', 'wissen, was man möchte(...)', 'fähig, die eigenen Bedürfnisse zu erkennen(...)', 'bereit, in der Diskussion verschiedene Standpunkte sichtbar zu machen(...)', 'auf die eigene Kompetenz vertrauend(...)', 'bereit, (Systeme, Arbeitsabläufe, Strukturen, Prozesse, ...) zu formen', 'beherzt für (eine Perspektive, Standpunkte) argumentieren(...)']",[''],"['gestaltungsmotiviert', 'offen', 'geradlinig', 'bereit, verschiedene Perspektiven auszuloten', 'der eigenen Bedürfnisse bewusst', 'bereit, Bedenken zu teilen', 'wissen, was man möchte(...)', 'fähig, die eigenen Bedürfnisse zu erkennen(...)', 'bereit, in der Diskussion verschiedene Standpunkte sichtbar zu machen(...)', 'auf die eigene Kompetenz vertrauend(...)', 'bereit, (Systeme, Arbeitsabläufe, Strukturen, Prozesse, ...) zu formen', 'beherzt für (eine Perspektive, Standpunkte) argumentieren(...)']"
eigenständig,a,unconscious_bias,agentic,"['verantwortlich', 'Kompetenz einsetzend(...)', 'auf Aufgaben fokussiert(...)', 'auf die persönliche Kompetenz vertrauend(...)']",[''],"['verantwortlich', 'Kompetenz einsetzend(...)', 'auf Aufgaben fokussiert(...)', 'auf die persönliche Kompetenz vertrauend(...)']"
eigenverantwortlich,a,unconscious_bias,agentic,"['verantwortungsfreudig', 'unternehmerisch denkend und handelnd(...)', 'sich Ziele setzend(...)']",[''],"['verantwortungsfreudig', 'unternehmerisch denkend und handelnd(...)', 'sich Ziele setzend(...)']"
eigenwillig,a,unconscious_bias,agentic,"['gestaltungsmotiviert', 'offen', 'geradlinig', 'wissen, was man möchte(...)', 'fähig, die eigenen Bedürfnisse zu erkennen(...)', 'bereit, in der Diskussion verschiedene Standpunkte sichtbar zu machen(...)', 'auf die eigene Kompetenz vertrauend(...)', 'bereit, (Systeme, Arbeitsabläufe, Strukturen, Prozesse, ...) zu formen', 'beherzt für (eine Perspektive, Standpunkte) argumentieren(...)', 'bereit, verschiedene Perspektiven auszuloten(...)', 'der eigenen Bedürfnisse bewusst(...)', 'bereit, Bedenken zu teilen(...)']",[''],"['gestaltungsmotiviert', 'offen', 'geradlinig', 'wissen, was man möchte(...)', 'fähig, die eigenen Bedürfnisse zu erkennen(...)', 'bereit, in der Diskussion verschiedene Standpunkte sichtbar zu machen(...)', 'auf die eigene Kompetenz vertrauend(...)', 'bereit, (Systeme, Arbeitsabläufe, Strukturen, Prozesse, ...) zu formen', 'beherzt für (eine Perspektive, Standpunkte) argumentieren(...)', 'bereit, verschiedene Perspektiven auszuloten(...)', 'der eigenen Bedürfnisse bewusst(...)', 'bereit, Bedenken zu teilen(...)']"
einfältig,a,unconscious_bias,cognitive_ability,"['-', 'Person, der es schwer fällt, komplexe Informationen zu verstehen(...)', 'Mensch, dem es schwer fällt, eine Situation zu verallgemeinern(...)', 'gedankenlos(...)', 'unbedarft(...)', 'schade(...)', 'ärgerlich(...)']",['-'],"['-', 'Person, der es schwer fällt, komplexe Informationen zu verstehen(...)', 'Mensch, dem es schwer fällt, eine Situation zu verallgemeinern(...)', 'gedankenlos(...)', 'unbedarft(...)', 'schade(...)', 'ärgerlich(...)']"
energisch,a,unconscious_bias,agentic,"['tatkräftig', 'zupackend', 'schwungvoll', 'engagiert', 'motiviert']",[''],"['tatkräftig', 'zupackend', 'schwungvoll', 'engagiert', 'motiviert']"
entscheidend,a,unconscious_bias,agentic,"['verantwortlich', 'wesentlich', 'nötig', 'relevant']",[''],"['verantwortlich', 'wesentlich', 'nötig', 'relevant']"
entscheidungsfreudig,a,unconscious_bias,agentic,"['pragmatisch', 'unkompliziert', 'beweglich']",[''],"['pragmatisch', 'unkompliziert', 'beweglich']"
entschieden,a,unconscious_bias,agentic,"['klipp und klar', 'eindeutig in der Kommunikation', 'explizit', 'offen']",[''],"['klipp und klar', 'eindeutig in der Kommunikation', 'explizit', 'offen']"
entschlossen,a,unconscious_bias,agentic,"['konsequent', 'herzhaft', 'zupackend', 'pragmatisch']",[''],"['konsequent', 'herzhaft', 'zupackend', 'pragmatisch']"
entschlussfreudig,a,unconscious_bias,agentic,"['pragmatisch', 'unkompliziert', 'beweglich']",[''],"['pragmatisch', 'unkompliziert', 'beweglich']"
erfolgshungrig,a,unconscious_bias,agentic,"['engagiert', 'begeistert', 'umsetzungsfreudig', 'motiviert, eine Vision zu realisieren(...)', 'engagiert sich beim Erarbeiten von Meilensteinen(...)']",[''],"['engagiert', 'begeistert', 'umsetzungsfreudig', 'motiviert, eine Vision zu realisieren(...)', 'engagiert sich beim Erarbeiten von Meilensteinen(...)']"
erobern,v,unconscious_bias,agentic,"['entdecken', 'neugierig sein', 'mehr wissen wollen(...)', 'erfahren wollen(...)', 'Verantwortung (für ...) übernehmen']",[''],"['entdecken', 'neugierig sein', 'mehr wissen wollen(...)', 'erfahren wollen(...)', 'Verantwortung (für ...) übernehmen']"
erprobt,a,unconscious_bias,agentic,"['kompetent', 'mit Know-how(...)', 'mit Erfahrung(...)']",[''],"['kompetent', 'mit Know-how(...)', 'mit Erfahrung(...)']"
erschachern,v,unconscious_bias,culture,"['günstig kaufen', 'zu guten Konditionen erwerben', '']",[''],"['günstig kaufen', 'zu guten Konditionen erwerben', '']"
erwarten,v,unconscious_bias,agentic,"['begrüßen', 'wünschen']",[''],"['begrüßen', 'wünschen']"
ethnisch,a,unconscious_bias,racist_source,"['--- nicht auf Menschen beziehen', 'rassistisch', 'rassifiziert', 'staatsbürgerlich', '-']",['-'],"['-', '--- nicht auf Menschen beziehen', 'rassistisch', 'rassifiziert', 'staatsbürgerlich']"
exotisch,a,unconscious_bias,racist_source,"['--- nicht auf Menschen beziehen', 'ausgefallen', 'ungewöhnlich', 'eindrucksvoll', 'markant', '-']",['-'],"['-', '--- nicht auf Menschen beziehen', 'ausgefallen', 'ungewöhnlich', 'eindrucksvoll', 'markant']"
fachmännisch,a,unconscious_bias,agentic,"['fachkundig', 'geübt', 'kenntnisreich', 'kompetent', 'sachkundig', 'kundig', 'mit Qualität(...)']",[''],"['fachkundig', 'geübt', 'kenntnisreich', 'kompetent', 'sachkundig', 'kundig', 'mit Qualität(...)']"
farbig,a,unconscious_bias,color,"['Schwarz', '--- nicht auf Menschen beziehen']",['--- nicht auf Menschen beziehen'],"['--- nicht auf Menschen beziehen', 'Schwarz']"
fechten,v,unconscious_bias,agentic,"['diskutieren', 'sich austauschen', 'mit Erfahrung/Wissen argumentieren(...)', 'über verschiedene Perspektiven diskutieren(...)', 'Gedanken austauschen(...)']",[''],"['diskutieren', 'sich austauschen', 'mit Erfahrung/Wissen argumentieren(...)', 'über verschiedene Perspektiven diskutieren(...)', 'Gedanken austauschen(...)']"
feindselig,a,unconscious_bias,agentic,"['offenherzig', 'hinterfragend', 'engagiert', 'für (...) engagiert', 'bereit, für (...) zu argumentieren', 'für (...) begeistert eintreten', 'das Gespräch suchend(...)']",[''],"['offenherzig', 'hinterfragend', 'engagiert', 'für (...) engagiert', 'bereit, für (...) zu argumentieren', 'für (...) begeistert eintreten', 'das Gespräch suchend(...)']"
freimütig,a,unconscious_bias,agentic,"['offenherzig', 'hinterfragend', 'engagiert', 'geradlinig', ' ', 'zur eigenen Meinung stehend(...)', 'seine Arbeit vertretend(...)']",[' '],"[' ', 'offenherzig', 'hinterfragend', 'engagiert', 'geradlinig', 'zur eigenen Meinung stehend(...)', 'seine Arbeit vertretend(...)']"
fremdenfeindlich,a,unconscious_bias,migration,"['rassistisch', 'menschenfeindlich', 'rechtsextrem']",[''],"['rassistisch', 'menschenfeindlich', 'rechtsextrem']"
