Lemma,Word_Type,Priority,Category,Primary_subcategory,Sg_all_split,Pl_all_split,Alt_split
Torschützenkönig,s,,unconscious_bias,exaggerating,"['strebsamer Mensch', 'fleißiger Mensch', 'umsetzungsfreudiger Mensch', 'tatkräftiger Mensch', 'Tatmensch', 'Tatmenschen', 'strebsame Menschen', 'fleißige Leute', 'umsetzungsfreudige Menschen', 'tatkräftige Leute', 'Mensch, der Meilensteine erreichen will', 'Person, die Gelegenheiten für das Team erkennt und nutzt', 'Mensch, der Aufgaben engagiert angeht', 'jemand, der mit dem Team gemeinsame Ziele umsetzt', 'jemand, der mit dem Team Aufgaben anpackt', 'jemand, der unternehmerisch denkt', 'jemand, der Ziele mit Elan umsetzt']","['Tatmenschen', 'strebsame Menschen', 'fleißige Leute', 'umsetzungsfreudige Menschen', 'tatkräftige Leute', 'Torschützenkönig~innen~/~Torschützenkönige', 'Menschen, die Meilensteine erreichen wollen', 'Menschen, die Aufgaben engagiert angehen', 'Leute, die mit dem Team gemeinsame Ziele umsetzen', 'alle, die mit dem Team Aufgaben angagiert anpacken', 'Leute, die unternehmerisch denken', 'alle, die Ziele mit Elan umsetzen']","['strebsamer Mensch', 'fleißiger Mensch', 'umsetzungsfreudiger Mensch', 'tatkräftiger Mensch', 'Tatmensch', 'Torschützenkönig~in~/~Torschützenkönig', 'Mensch, der Meilensteine erreichen will', 'Person, die Gelegenheiten für das Team erkennt und nutzt', 'Mensch, der Aufgaben engagiert angeht', 'jemand, der mit dem Team gemeinsame Ziele umsetzt', 'jemand, der mit dem Team Aufgaben anpackt', 'jemand, der unternehmerisch denkt', 'jemand, der Ziele mit Elan umsetzt', 'Tatmenschen', 'strebsame Menschen', 'fleißige Leute', 'umsetzungsfreudige Menschen', 'tatkräftige Leute', 'Torschützenkönig~innen~/~Torschützenkönige', 'Menschen, die Meilensteine erreichen wollen', 'Menschen, die Aufgaben engagiert angehen', 'Leute, die mit dem Team gemeinsame Ziele umsetzen', 'alle, die mit dem Team Aufgaben angagiert anpacken', 'Leute, die unternehmerisch denken', 'alle, die Ziele mit Elan umsetzen']"
Traumaufgabe,s,,unconscious_bias,exaggerating,"['Aufgabe, die den eigenen Wünschen entspricht', 'Aufgabe, für die sich jemand mit Freude engagiert', 'Aufgabe, die inspiriert und motiviert']",[''],"['Aufgabe, die den eigenen Wünschen entspricht', 'Aufgabe, für die sich jemand mit Freude engagiert', 'Aufgabe, die inspiriert und motiviert']"
Traumjob,s,,unconscious_bias,exaggerating,"['Job, der den persönlichen Wünschen entspricht', 'interessanter Job', 'gut bezahlter Job', 'Job in einem engagierten offenen Team']",[''],"['Job, der den persönlichen Wünschen entspricht', 'interessanter Job', 'gut bezahlter Job', 'Job in einem engagierten offenen Team']"
Veitstanz,s,,unconscious_bias,medical_condition,"['Muskelzuckungen', 'die unwillkürlichen, krampfartigen Bewegungen eines Menschen mit der Huntington-Krankheit', 'unkoordinierte Bewegungen']","['Muskelzuckungen', 'die unwillkürlichen, krampfartigen Bewegungen eines Menschen mit der Huntington-Krankheit']","['Muskelzuckungen', 'die unwillkürlichen, krampfartigen Bewegungen eines Menschen mit der Huntington-Krankheit', 'unkoordinierte Bewegungen']"
Vorkämpfer,s,,unconscious_bias,exaggerating,"['Inspiration', 'Leitbild', 'Inspiration', 'Leitbild', 'Mensch, der eine gemeinsame Vision verkörpert', 'jemand, der sich für Ideen engagiert', 'jemand, der sich für eine Vision begeistert']","['Inspiration', 'Leitbild', 'Vorkämpfer~innen~/~Vorkämpfer', 'Wegbereiter~innen~/~Wegbereiter', 'Menschen, die eine gemeinsame Vision verkörpern', 'Leute, die sich für Ideen engagieren', 'alle, die sich für eine Vision begeistern']","['Inspiration', 'Leitbild', 'Vorkämpfer~in~/~Vorkämpfer', 'Wegbereiter~in~/~Wegbereiter', 'Mensch, der eine gemeinsame Vision verkörpert', 'jemand, der sich für Ideen engagiert', 'jemand, der sich für eine Vision begeistert', 'Inspiration', 'Leitbild', 'Vorkämpfer~innen~/~Vorkämpfer', 'Wegbereiter~innen~/~Wegbereiter', 'Menschen, die eine gemeinsame Vision verkörpern', 'Leute, die sich für Ideen engagieren', 'alle, die sich für eine Vision begeistern']"
Wasserkopf,s,,unconscious_bias,medical_condition,['Mensch mit Hydrocephalus'],[''],['Mensch mit Hydrocephalus']
Weltherrschaft,s,,unconscious_bias,exaggerating,"['tonangebende Rolle', 'einflussreiche Position', 'überwiegende Marktpräsenz', 'Position, die erlaubt, im Markt Maßstäbe zu setzen', 'Rolle, in der man Weg und Richtung weist']",[''],"['tonangebende Rolle', 'einflussreiche Position', 'überwiegende Marktpräsenz', 'Position, die erlaubt, im Markt Maßstäbe zu setzen', 'Rolle, in der man Weg und Richtung weist']"
Weltspitze,s,,unconscious_bias,exaggerating,"['tonangebende Rolle', 'einflussreiche Position', 'überwiegende Marktpräsenz', 'Position, die erlaubt, im Markt Maßstäbe zu setzen', 'Rolle, in der man Weg und Richtung weist']",[''],"['tonangebende Rolle', 'einflussreiche Position', 'überwiegende Marktpräsenz', 'Position, die erlaubt, im Markt Maßstäbe zu setzen', 'Rolle, in der man Weg und Richtung weist']"
Wettkämpfer,s,,unconscious_bias,exaggerating,"['Mensch, der sein Team gern auf dem gemeinsamen Weg mitnimmt', 'jemand, der ein faires Miteinander schätzt', 'jemand, der Ziele zusammen mit dem Team erreichen will']","['Wettkämpfer~innen~/~Wettkämpfer', 'Menschen, die ihr Team gern auf dem gemeinsamen Weg mitnehmen', 'alle, die ein faires Miteinander schätzen', 'Leute, die Ziele zusammen mit dem Team umsetzen wollen']","['Wettkämpfer~in~/~Wettkämpfer', 'Mensch, der sein Team gern auf dem gemeinsamen Weg mitnimmt', 'jemand, der ein faires Miteinander schätzt', 'jemand, der Ziele zusammen mit dem Team erreichen will', 'Wettkämpfer~innen~/~Wettkämpfer', 'Menschen, die ihr Team gern auf dem gemeinsamen Weg mitnehmen', 'alle, die ein faires Miteinander schätzen', 'Leute, die Ziele zusammen mit dem Team umsetzen wollen']"
Whitelist,s,,unconscious_bias,racist_source,"['Allowlist', 'Passlist']",[''],"['Allowlist', 'Passlist']"
Wilde,s,,unconscious_bias,racist_source,"['einheimische Person', 'Person, die sich nicht an gemeinsame Regeln hält']",[''],"['einheimische Person', 'Person, die sich nicht an gemeinsame Regeln hält']"
Wilder,s,,unconscious_bias,racist_source,"['einheimische Person', 'Person, die sich nicht an gemeinsame Regeln hält']",[''],"['einheimische Person', 'Person, die sich nicht an gemeinsame Regeln hält']"
Winner-Typ,s,,unconscious_bias,exaggerating,"['umsetzungsfreudiger Mensch', 'Mensch, der gemeinsame Ziele motiviert anpackt', 'jemand, der Freude am Erreichen von Meilensteinen hat', 'jemand, der zusammen mit dem Team kontinuierlich Ziele umsetzt', 'jemand, der gemeinsame Aufgaben mit Elan angeht']",[''],"['umsetzungsfreudiger Mensch', 'Mensch, der gemeinsame Ziele motiviert anpackt', 'jemand, der Freude am Erreichen von Meilensteinen hat', 'jemand, der zusammen mit dem Team kontinuierlich Ziele umsetzt', 'jemand, der gemeinsame Aufgaben mit Elan angeht']"
Winnertyp,s,,unconscious_bias,exaggerating,"['umsetzungsfreudiger Mensch', 'Mensch, der gemeinsame Ziele motiviert anpackt', 'jemand, der Freude am Erreichen von Meilensteinen hat', 'jemand, der zusammen mit dem Team kontinuierlich Ziele umsetzt', 'jemand, der gemeinsame Aufgaben mit Elan angeht']",[''],"['umsetzungsfreudiger Mensch', 'Mensch, der gemeinsame Ziele motiviert anpackt', 'jemand, der Freude am Erreichen von Meilensteinen hat', 'jemand, der zusammen mit dem Team kontinuierlich Ziele umsetzt', 'jemand, der gemeinsame Aufgaben mit Elan angeht']"
Zigeuner,s,,unconscious_bias,racist_source,"['Roma', 'Sinti']",['Roma~/~Romnja'],"['Roma', 'Sinti', 'Rom~ni', 'Roma~/~Romnja']"
Zigeuner-Sauce,s,,unconscious_bias,racist_source,['Ungarische Würzsauce'],[''],['Ungarische Würzsauce']
Zigeunersauce,s,,unconscious_bias,racist_source,['Ungarische Würzsauce'],[''],['Ungarische Würzsauce']
Zwerg,s,,unconscious_bias,medical_condition,"['Person, die kleinwüchsig ist']",[''],"['Person, die kleinwüchsig ist']"
bucklig,s,,unconscious_bias,medical_condition,['eine Wölbung im Rücken habend'],['eine Wölbung im Rücken habend'],['eine Wölbung im Rücken habend']
Überflieger,s,,unconscious_bias,exaggerating,"['kompetenter Mensch', 'fähiger Mensch', 'tatkräftige Person', 'Tatmensch', 'kompetenter Mensch', 'fähiger Mensch', 'tatkräftige Person', 'Tatmensch', 'jemand, der durch Kompetenz überrascht', 'jemand, der Meilensteine leicht und kreativ umsetzt']","['kompetenter Mensch', 'fähiger Mensch', 'tatkräftige Person', 'Tatmensch', 'Überflieger~innen~/~Überflieger', 'jemand, der durch Kompetenz überrascht', 'jemand, der Meilensteine leicht und kreativ umsetzt']","['kompetenter Mensch', 'fähiger Mensch', 'tatkräftige Person', 'Tatmensch', 'Überflieger~in~/~Überflieger', 'jemand, der durch Kompetenz überrascht', 'jemand, der Meilensteine leicht und kreativ umsetzt', 'kompetenter Mensch', 'fähiger Mensch', 'tatkräftige Person', 'Tatmensch', 'Überflieger~innen~/~Überflieger', 'jemand, der durch Kompetenz überrascht', 'jemand, der Meilensteine leicht und kreativ umsetzt']"
